x,y,z
-2.393355826187767987e-01,1.158488179872231849e-01,7.716426203438776499e-01
-2.419817540963390412e-01,1.161316345761018165e-01,7.711346128211856721e-01
-2.438724241887119115e-01,1.165889400372701057e-01,7.707716439268503805e-01
-2.766968601524221194e-01,1.135128672549920448e-01,7.644700819133208869e-01
-2.751441571563813526e-01,1.147737811634736427e-01,7.647681661684393450e-01
-2.736918414815791012e-01,1.160062189529137977e-01,7.650469758398137365e-01
-2.723259940545934565e-01,1.172137047479348548e-01,7.653091936386575700e-01
-2.711169204448561909e-01,1.183838445077138313e-01,7.655413063922479333e-01
-2.700493451073784912e-01,1.195208738873200782e-01,7.657462589869752367e-01
-2.691175462795590279e-01,1.206270541379647621e-01,7.659251422499927520e-01
-2.682725100890741565e-01,1.217123057077126869e-01,7.660873692117974310e-01
-2.675232902526150647e-01,1.227758164832787879e-01,7.662312012891751012e-01
-2.668856353703808471e-01,1.238157014677720436e-01,7.663536209895666085e-01
-2.663591316119885422e-01,1.248330447206693061e-01,7.664546932372594545e-01
-2.658818498801245878e-01,1.258390966186719306e-01,7.665463385775084237e-01
-2.654334386408384039e-01,1.268376532325940498e-01,7.666324227312569795e-01
-2.650073226992898934e-01,1.278299699852662452e-01,7.667142278292844448e-01
-2.646315183724098907e-01,1.288118559251027473e-01,7.667863728375984289e-01
-2.642911919472892834e-01,1.297860901186662086e-01,7.668517097166049901e-01
-2.639881422231796781e-01,1.307526390383439430e-01,7.669098907992218939e-01
-2.637471117965390355e-01,1.317082207033830055e-01,7.669561602574785919e-01
-2.635329478826513028e-01,1.326584416756825813e-01,7.669972746777362627e-01
-2.633852272864888322e-01,1.335979151854710945e-01,7.670256337056969853e-01
-2.632590647752559576e-01,1.345335479209618934e-01,7.670498561644458757e-01
-2.631374434949207974e-01,1.354677762220101722e-01,7.670732009062984913e-01
-2.630390616403229243e-01,1.363982196281152137e-01,7.670920916437771186e-01
-2.629724708800360022e-01,1.373238834867673286e-01,7.671048755333760294e-01
-2.629067942636311161e-01,1.382490369806485542e-01,7.671174827397034823e-01
-2.628403804344181527e-01,1.391739371547894843e-01,7.671302324325400823e-01
-2.627405236585988457e-01,1.401024881134229072e-01,7.671494007089583178e-01
-2.626221468580272056e-01,1.410326968262391456e-01,7.671721296612888930e-01
-2.625111424333390620e-01,1.419613185653882392e-01,7.671934374655675626e-01
-2.624121118314700074e-01,1.428879286477761634e-01,7.672124535911741816e-01
-2.623644244465956343e-01,1.438083249459462531e-01,7.672216027118758941e-01
-2.623605906921909203e-01,1.447236995527940162e-01,7.672223399246839159e-01
-2.624086906684352516e-01,1.456336613128381141e-01,7.672131072944978758e-01
-2.624983729162924662e-01,1.465396519134240516e-01,7.671958904637481425e-01
-2.626151870735136118e-01,1.474434948841529258e-01,7.671734672998562488e-01
-2.627373683877802235e-01,1.483475483337836631e-01,7.671500105512173429e-01
-2.628608766851014411e-01,1.492521624396043189e-01,7.671262973268619945e-01
-2.629948249069956612e-01,1.501565977314906486e-01,7.671005813616948998e-01
-2.631576153719684674e-01,1.510592877248721488e-01,7.670693284946844548e-01
-2.633554708995282101e-01,1.519599958638148673e-01,7.670313472908116825e-01
-2.635967369864648524e-01,1.528583868721919425e-01,7.669850285198327455e-01
-2.638696764614658630e-01,1.537556956837373145e-01,7.669326294158548274e-01
-2.641691875640965748e-01,1.546526505927043327e-01,7.668751322684816962e-01
-2.645019939229694694e-01,1.555489349494176277e-01,7.668112413177894382e-01
-2.648777687613371179e-01,1.564442060271697410e-01,7.667391020089359133e-01
-2.652975146886185076e-01,1.573388121406035789e-01,7.666585205602685082e-01
-2.657688697251107124e-01,1.582325893769460090e-01,7.665680282456316386e-01
-2.662876170135514697e-01,1.591263144592242607e-01,7.664684400878573056e-01
-2.668511020922263999e-01,1.600204940269189247e-01,7.663602616042997084e-01
-2.674582931110067174e-01,1.609156086424785026e-01,7.662436959931110403e-01
-2.681157662559433552e-01,1.618117421249347099e-01,7.661174759916692389e-01
-2.688164732769856569e-01,1.627096097300248512e-01,7.659829563369227046e-01
-2.695526874404969853e-01,1.636100170517759689e-01,7.658416191363691672e-01
-2.703227279012748174e-01,1.645132779458957084e-01,7.656937892592493577e-01
-2.711291011828668718e-01,1.654196261743502983e-01,7.655389822514321319e-01
-2.719537590767178159e-01,1.663300833980040916e-01,7.653806675974641482e-01
-2.727797439536232549e-01,1.672453117872076400e-01,7.652220964677798332e-01
-2.736134553163628302e-01,1.681651967892842658e-01,7.650620395135585561e-01
-2.745482327317295135e-01,1.690871260444121726e-01,7.648825843220835585e-01
-2.756487202225918476e-01,1.700104131678538688e-01,7.646713157340612188e-01
-2.769599799528193462e-01,1.709355596768157848e-01,7.644195807296444434e-01
-2.783910029393029673e-01,1.718660957495170005e-01,7.641448563323387511e-01
-2.798924209519659256e-01,1.728039496893482574e-01,7.638566165320864743e-01
-2.815099746382638268e-01,1.737490632886486419e-01,7.635460809384913006e-01
-2.833119360992913949e-01,1.747017955722706684e-01,7.632001482267923853e-01
-2.854285370131796618e-01,1.756628531812178262e-01,7.627938056956712343e-01
-2.054233612789370667e-01,9.700492875077298960e-02,7.773975091999933973e-01
-2.060742190850082811e-01,9.754666046597532114e-02,7.772706250875177636e-01
-2.067507289231693690e-01,9.808417515255979380e-02,7.771387378400520518e-01
-2.073932422236608453e-01,9.863622592188886484e-02,7.770134778259777386e-01
-2.080389990127052835e-01,9.919106320836118540e-02,7.768875871542240130e-01
-2.087007368408106966e-01,9.974481271006635508e-02,7.767585813556767693e-01
-2.093221978215294432e-01,1.003146256635384925e-01,7.766374279266968772e-01
-2.099352258311315000e-01,1.008906151483254798e-01,7.765179156944994610e-01
-2.105511434671386573e-01,1.014693538973527320e-01,7.763978411981469208e-01
-2.111549428113965732e-01,1.020552675554948219e-01,7.762801314822406207e-01
-2.117526385292087809e-01,1.026464860270219215e-01,7.761636089887086198e-01
-2.123513955856619617e-01,1.032409305999474891e-01,7.760468775975640776e-01
-2.129577012056647622e-01,1.038367684314446815e-01,7.759286797104874012e-01
-2.135733239565486552e-01,1.044335375855164894e-01,7.758086622087384532e-01
-2.142108839303776269e-01,1.050278480479913124e-01,7.756843708551236505e-01
-2.148750098323760072e-01,1.056185747811990150e-01,7.755548959662080799e-01
-2.155513722279754907e-01,1.062098975608544715e-01,7.754230372160442197e-01
-2.162547728635468847e-01,1.067979197333054908e-01,7.752859111732925967e-01
-2.170026664603593169e-01,1.073782305548386939e-01,7.751401065870232587e-01
-2.177837309164963320e-01,1.079542125890450843e-01,7.749878343522528246e-01
-2.185744078842429272e-01,1.085322733352380165e-01,7.748336929422852126e-01
-2.193260757628301416e-01,1.091250415275292762e-01,7.746871551080498630e-01
-2.200876800310572756e-01,1.097197021672921546e-01,7.745386779704745983e-01
-2.209867741162889199e-01,1.102842624614434608e-01,7.743633975098156430e-01
-2.219066553724850510e-01,1.108489419648843177e-01,7.741840654762450757e-01
-2.228353527026554204e-01,1.114168550203042396e-01,7.740030144358678310e-01
-2.237718932336960065e-01,1.119883443544106849e-01,7.738204361879152948e-01
-2.247453491695209915e-01,1.125564883778291114e-01,7.736306590259165450e-01
-2.258467416355681712e-01,1.131000603864388832e-01,7.734159400341498181e-01
-2.270467920083370506e-01,1.136270325014787086e-01,7.731819908153086951e-01
-2.283105893584732593e-01,1.141463305185037025e-01,7.729356115690168005e-01
-2.296260743712523200e-01,1.146612922976212867e-01,7.726791556767993452e-01
-2.314330198864678056e-01,1.150733615586953529e-01,7.723268908646349074e-01
-2.339257039051886311e-01,1.153437207768159278e-01,7.718409362887137526e-01
-2.384773437522576534e-01,1.151773865649896034e-01,7.709535835874393728e-01
-2.414332709885553818e-01,1.153829480836587318e-01,7.703773227966522752e-01
-2.429266701082873348e-01,1.159179183969693550e-01,7.700861827144819260e-01
-2.773865689495781939e-01,1.124038706848817237e-01,7.633681722831962002e-01
-2.755320934041548542e-01,1.137315715978341468e-01,7.637297064003351066e-01
-2.740177894072118314e-01,1.149817939231591590e-01,7.640249245702979142e-01
-2.726086000621761873e-01,1.162028435001569160e-01,7.642996457461695980e-01
-2.713152879326382050e-01,1.173936101923184760e-01,7.645517784737987377e-01
-2.701610872404799912e-01,1.185507524142461189e-01,7.647767906909848090e-01
-2.691559641116562096e-01,1.196737039218144782e-01,7.649727411119667808e-01
-2.682729395310225473e-01,1.207686486969190010e-01,7.651448893474511737e-01
-2.674881302816230488e-01,1.218409027288155921e-01,7.652978891307273823e-01
-2.667859976520816079e-01,1.228940683732228645e-01,7.654347700966833701e-01
-2.662023959563443176e-01,1.239226843545632728e-01,7.655485459459246966e-01
-2.656932755520653999e-01,1.249352741370396980e-01,7.656478245982208941e-01
-2.652385242826297285e-01,1.259358200559811958e-01,7.657364782173835538e-01
-2.648073318565142831e-01,1.269298653433518775e-01,7.658205407973208700e-01
-2.644070399220772027e-01,1.279163929949002632e-01,7.658985783042443485e-01
-2.640490298060622076e-01,1.288939017186360725e-01,7.659683721612564611e-01
-2.637077084534039106e-01,1.298667650053696998e-01,7.660349141044262566e-01
-2.634129737463616894e-01,1.308305236826138862e-01,7.660923728423926216e-01
-2.631483141004553605e-01,1.317881132791238197e-01,7.661439698092747941e-01
-2.629440989663388017e-01,1.327353093157010444e-01,7.661837788053064147e-01
-2.627820479443976343e-01,1.336752820143895515e-01,7.662153706663071828e-01
-2.626385139735772922e-01,1.346117492149072059e-01,7.662433572469232734e-01
-2.625204843444826075e-01,1.355438466499047645e-01,7.662663654728116835e-01
-2.624319992311047178e-01,1.364713321755128272e-01,7.662836182349419545e-01
-2.623665416722199550e-01,1.373952414224343666e-01,7.662963751140546842e-01
-2.623077480215150747e-01,1.383179101476865180e-01,7.663078364810461673e-01
-2.622365706824500431e-01,1.392418231198983558e-01,7.663217139236272457e-01
-2.621359080524955920e-01,1.401688802371220954e-01,7.663413391480851100e-01
-2.620376337442367753e-01,1.410950954387383827e-01,7.663604989992139904e-01
-2.619445191822266650e-01,1.420200999210076698e-01,7.663786502936610345e-01
-2.618613412576590860e-01,1.429434280226426490e-01,7.663948660018073955e-01
-2.618281701505318360e-01,1.438607807586388954e-01,7.664013299332692597e-01
-2.618282881045811417e-01,1.447743336985307105e-01,7.664013071354278672e-01
-2.618677100329130925e-01,1.456838148961263069e-01,7.663936237672505092e-01
-2.619512123311162344e-01,1.465890157351689704e-01,7.663773453650399858e-01
-2.620607500120695210e-01,1.474921434501605400e-01,7.663559897348547478e-01
-2.621822882785253550e-01,1.483948036412196525e-01,7.663322958391041162e-01
-2.623072764531205192e-01,1.492978251854377159e-01,7.663079313894514133e-01
-2.624383677585561125e-01,1.502010646591382392e-01,7.662823722833456142e-01
-2.625958190681800253e-01,1.511027581373649009e-01,7.662516769722405030e-01
-2.628058132073041731e-01,1.520009703318076499e-01,7.662107397308592915e-01
-2.630598582277871023e-01,1.528968858847813972e-01,7.661612131549053739e-01
-2.633389657579162102e-01,1.537923115620808967e-01,7.661068011502081276e-01
-2.636420447227355024e-01,1.546876105795102485e-01,7.660477145968009882e-01
-2.639857543970893228e-01,1.555817324052052864e-01,7.659807072803022088e-01
-2.643624582474964901e-01,1.564755971858697303e-01,7.659072702291037649e-01
-2.647739840661157973e-01,1.573694060871796974e-01,7.658270426425842770e-01
-2.652294133235322815e-01,1.582628238330083259e-01,7.657382542187938235e-01
-2.657205199638208448e-01,1.591568059603171714e-01,7.656425136923711294e-01
-2.662416129519057373e-01,1.600519224385218986e-01,7.655409247762060554e-01
-2.668160744478358382e-01,1.609472009668546089e-01,7.654289343448748006e-01
-2.674385672786833146e-01,1.618434201309876808e-01,7.653075777177427153e-01
-2.681296134666041886e-01,1.627399410436349281e-01,7.651728583340808854e-01
-2.688716983220941215e-01,1.636382361257868179e-01,7.650281839755822544e-01
-2.696660021290538944e-01,1.645386350656347640e-01,7.648733378149503714e-01
-2.704789401977759633e-01,1.654429669807153114e-01,7.647148524249741675e-01
-2.713093629718848487e-01,1.663514777401881584e-01,7.645529575186864601e-01
-2.721436782296204338e-01,1.672647065798240074e-01,7.643903102836305807e-01
-2.729784942964602612e-01,1.681828658411698707e-01,7.642275587236697643e-01
-2.738790628073080602e-01,1.691040649393992790e-01,7.640519932899925148e-01
-2.749379672831495647e-01,1.700266023481684097e-01,7.638455615613991556e-01
-2.761818323813761134e-01,1.709513265023427375e-01,7.636030648866289905e-01
-2.775469118680282121e-01,1.718810169341462024e-01,7.633369444442508200e-01
-2.789628825796877654e-01,1.728179525899188884e-01,7.630608975243377001e-01
-2.805163136198394747e-01,1.737613651285367378e-01,7.627580529808012377e-01
-2.822598952605452349e-01,1.747119614238338836e-01,7.624181403860637030e-01
-2.842340810324629485e-01,1.756711591815995344e-01,7.620332694567559795e-01
-2.867234923219211251e-01,1.766396639950992831e-01,7.615479549550140392e-01
-2.052769986411572822e-01,9.703578905560544809e-02,7.766707026153211180e-01
-2.059213318041235863e-01,9.757925675608686289e-02,7.765431707467848055e-01
-2.065603587694900267e-01,9.812817083098462900e-02,7.764166908003898859e-01
-2.072030115828591423e-01,9.867972986199430308e-02,7.762894912351731014e-01
-2.078488779006635867e-01,9.923408286072782358e-02,7.761616592776584556e-01
-2.085067420781417935e-01,9.978856251933149180e-02,7.760314481671454212e-01
-2.091535812690503149e-01,1.003502617905335792e-01,7.759034244103992783e-01
-2.097804921728911864e-01,1.009217213223176368e-01,7.757793426978049078e-01
-2.103957880721132878e-01,1.015003036091523536e-01,7.756575586111453813e-01
-2.110072517037464568e-01,1.020836319158273109e-01,7.755365340395302676e-01
-2.116042704247883544e-01,1.026747237274842628e-01,7.754183691102026765e-01
-2.122028512935754674e-01,1.032689000795083412e-01,7.752998909583576070e-01
-2.128157593667072134e-01,1.038625325391488441e-01,7.751785796791057503e-01
-2.134573218485282253e-01,1.044517244527535804e-01,7.750516021450406523e-01
-2.141262704852059939e-01,1.050370718667703041e-01,7.749191997159184941e-01
-2.147992578090588411e-01,1.056252281496720680e-01,7.747859978755294863e-01
-2.155089469318338113e-01,1.062073643634515174e-01,7.746455292231749779e-01
-2.162502973003445628e-01,1.067851643393235572e-01,7.744987981028924606e-01
-2.170154964412462917e-01,1.073609675595956214e-01,7.743473446079935929e-01
-2.177967913538241262e-01,1.079370390007691749e-01,7.741927048669479117e-01
-2.185900551331686481e-01,1.085145782063203224e-01,7.740356991064429870e-01
-2.194337286570210432e-01,1.090838100145058998e-01,7.738687130952335291e-01
-2.203262200413210747e-01,1.096455837915139564e-01,7.736920620382581326e-01
-2.212246961068070616e-01,1.102111126611428626e-01,7.735142316885923464e-01
-2.221841945598032608e-01,1.107667471597390541e-01,7.733243209609789170e-01
-2.231152750078140845e-01,1.113350103924470313e-01,7.731400383265747411e-01
-2.241359432908821558e-01,1.118869941065507301e-01,7.729380187237118172e-01
-2.253077238446352104e-01,1.124087582657533058e-01,7.727060960347345020e-01
-2.265269365465592544e-01,1.129261787364678749e-01,7.724647798916676189e-01
-2.277788423443476984e-01,1.134431223700242408e-01,7.722169980825206448e-01
-2.290449274083139475e-01,1.139641414711671241e-01,7.719664042091899381e-01
-2.305493837289567249e-01,1.144382666180329688e-01,7.716686316897731768e-01
-2.327774437853490919e-01,1.147583212087350257e-01,7.712276409000797806e-01
-2.405254207975847103e-01,1.147160019109444984e-01,7.696941136145358797e-01
-2.782791577203097000e-01,1.112488891313271888e-01,7.622216591718598000e-01
-2.761056937859646676e-01,1.126492332050996192e-01,7.626518455193195267e-01
-2.744029879315891818e-01,1.139432798454957374e-01,7.629888575843365439e-01
-2.729254164610936395e-01,1.151832203695969947e-01,7.632813020995224962e-01
-2.716094814387483569e-01,1.163833226392465003e-01,7.635417604997319918e-01
-2.703896497258681531e-01,1.175574372837739356e-01,7.637832000485057504e-01
-2.692844044246141544e-01,1.187029305229382881e-01,7.640019542582109358e-01
